customer_unique_id,order_id,delivery_delay_days,delay_bucket,lateornot,review_score,has_repurchased
39ebd99704685006aceda30d484e2520,df0f3ed133d2ab8e8d0a5eaa55d13337,-17.0,En avance,0,3.0,0
39ebe4b4514cef1cd58b24c4c6de646b,07f6d8849f66cadda64c15cea9a6c321,-15.0,En avance,0,5.0,0
39ec2772bbce0124065738f0a4372c02,69caec6bf6c49c8f601f8327d8d5a7b0,-2.0,À temps,0,1.0,0
39ec290b99d3f51dd92e2c2119d23045,7fd85cb0143de098a4c5ab5a57bfbd91,-14.0,En avance,0,5.0,0
39ec76eadefb014e08df24ba7c828792,450c38e2c35be1d12fb07ad8c2432ebd,-17.0,En avance,0,4.0,0
39edb663209693c0c5490d8500fbe307,24812bb88ca7c88144814233a1d6f78e,-14.0,En avance,0,5.0,0
39edb982c904700fbaa091b368aac6b2,48ae288b318fe1497a1039b1eea9e330,-11.0,En avance,0,5.0,0
39ee0b80bea01c06c6919ec88e14ec45,05871d52118762aaae93a3682fc5fe2f,-7.0,En avance,0,5.0,0
39ee4c5bd3f97c8e59b32017bb911c62,e915c8ca8bc30319411def24bf095819,-14.0,En avance,0,5.0,0
39ee665787cdce6191c4b41431bdc4c2,6aee55e0d891d50d5235891f90c938c8,-10.0,En avance,0,5.0,0
39ee801c4e1b061c236ef61df1152cc7,4ca93a3dd92c3b6871bd6ebad444a518,-25.0,En avance,0,4.0,0
39f2ac2e106f3c80b0ec0bc98380f99c,4912772a793d70a274417e23f3baa184,-17.0,En avance,0,5.0,0
39f5f169949c2c647eb1e893740419ea,672dabc5c0363afbe1ef39abf10ad92e,-8.0,En avance,0,4.0,0
39f75ba50cc717fb52547486e7dbe6ba,a16de84e54832907eaaa4084dd0d90d2,-9.0,En avance,0,5.0,0
39f949657a885fb2d3657c690eafeffe,3e6792dc4eaebe2820c5eab74fc6d3ee,-13.0,En avance,0,3.0,0
39f95276b1124fe5360c10d28ce6474b,4431ef82561b8626af05cf6e4c30f8a6,-21.0,En avance,0,5.0,0
39f9680fb5fdcb1c5a806b9a2acb8171,73befa10ba4ce911961d44fc641180e6,-17.0,En avance,0,1.0,0
39fa55d841f1c032644b9eafc62e25a2,b2b374adf21bf99c939e6fe72d186ec7,-5.0,En avance,0,4.0,0
39fc173abb8fe0ce30d2fa7922dfa334,14b40df4724d034b004efe11507bc5ae,-14.0,En avance,0,5.0,0
39fd0204b0c81f3f90b8a0ec6d5b30b3,5dd65924234c78a809ec526f2530259c,-18.0,En avance,0,5.0,0
39fd31e21ce00ef1d84be900427cb71e,1af38227c088980113da10c4e6d925cf,-7.0,En avance,0,5.0,0
39fd40b7766d6d39bdcc6276541a26a2,68f47f50f04c4cb6774570cfde3a9aa7,-2.0,À temps,0,3.0,0
39fe4872fcfcd79b25402cd3f42f65b8,1f3b35f0094be1430b5d520be3436ea0,-11.0,En avance,0,5.0,0
39fec3e583b5cc60d2de505e090d60a1,c6f6d0d2fcec284a2c01d8913a86ed33,-28.0,En avance,0,5.0,0
39ffdfd77ee61c278d0baf4dddb0b013,9f7cc89191a32daf25766b274c7f6b19,-14.0,En avance,0,5.0,0
39fff7cb5873a7116b02234bd1e6c6dc,1b4a0e6b19d0034b531655b41ea89623,-18.0,En avance,0,4.0,1
3a00b1dfb1dbb5f7eb5cbede869b5846,ffdb12bf66b3d0145d09d962745a05f6,-18.0,En avance,0,,0
3a01046c309a105bb4688bf2174df242,8b761bca5ade41b47694b0225c668b75,-9.0,En avance,0,5.0,0
3a0266b0b438b5da8b8531f64792d0d5,2232bf34060433dc7ae5f0c76a2e6cab,-22.0,En avance,0,5.0,0
3a032ac4dfa4bcadd2ebce388d2d3979,4bcbf495ab204cfc6d9f6541f4fcceec,-3.0,En avance,0,,0
3a0344aa6a2971cd41b749d87c2d5a2a,b1a680dfbbbdba5a38645d6db425ed81,-7.0,En avance,0,1.0,0
3a03c18e57b25beb04fab567f3a38153,e391c35b78728b170cead56c6a53980a,-19.0,En avance,0,5.0,0
3a03d9a7faee99e478d1bd08fa20ee8f,db5a3eab52ef5c18c745c172a5050809,-22.0,En avance,0,5.0,0
3a04302647aab2b73c7d64aecc4eedfb,1bb74bdf991ecc937ab8901c6b412a24,-14.0,En avance,0,5.0,0
3a04ed9e9a9af78e22bd6b10e2e4d3dc,3c69e47086d4cbe99a417c2d45a7aca5,-10.0,En avance,0,4.0,0
3a0574daec0fb1f91d70844690300a3e,2a717d97f9d41948b82901d96fb388ff,-24.0,En avance,0,5.0,0
3a05a8f6acc2a6eaa785b4a6511caa90,b0fd0236ce757738793836930b830f1e,-21.0,En avance,0,5.0,0
3a06048b2b7f9b26cc0c695dc4d153e1,b0dd307838694a75cf71bf19c41a98cb,-13.0,En avance,0,3.0,0
3a08d60f664d4e68eeb58fc102e012fd,4b25b8fa39f9cbf4b728426f6b09b1aa,2.0,1-5j retard,1,4.0,0
3a0908dd47b9afa6eae2fbd1ddaf50fe,42f16bb187fd5584e599c7c2e74aa39e,-16.0,En avance,0,5.0,0
3a0a586cd72c9a4cc0052fbe8b3a8951,bf5bcd59f69c6840dc0f1d9732abf47d,-10.0,En avance,0,4.0,0
3a0aa905da1ce8ced9144570dd49fd18,fab137488ea6654792ec4cac3000cee8,8.0,6-15j retard,1,4.0,0
3a0b24e2d5b05ced5bec3c653276c8e5,f795a37f40d58c4385cac618d078f202,-28.0,En avance,0,5.0,0
3a0ba0682d331c6c19ac098bb2bec9f1,ec4cf26370344d49bf890b38d09cdac4,-15.0,En avance,0,4.0,0
3a0baddeed2fe921706889c52ac676e8,464324a0ca5b6a5b1448b02f24e588ce,-14.0,En avance,0,2.0,0
3a0c798bc20f5e9c976aab2600a3e8de,4a0631db2a41a97552aeba43bb156b08,-17.0,En avance,0,5.0,0
3a0e96e016e4cbdc9f2f240a437a4620,1efe916e0147732877ae7c2ae6a245ba,-8.0,En avance,0,4.0,0
3a0eb98df6a9dd91b05ba93312f0dc95,38c08fbad68f49682733a8d83e997aa6,-8.0,En avance,0,1.0,0
3a100431b41b505a8de0150f93a71198,b3424a1c4c3af064d3472b285180bed0,-3.0,En avance,0,4.0,0
3a10313a6428bd4c25cb17bf269c52b4,6893c7e3a051e9d94a2bed6777355f2d,-1.0,À temps,0,5.0,0
3a11e3ca1391e17d59b51a6bc0f48254,8a0164c3828be538fd5a402c8bcca508,-6.0,En avance,0,2.0,0
3a131e6c88849b1d0b28020c3809ea29,8c2c2b26ae4677e7457b0daaea13a8d3,-7.0,En avance,0,4.0,1
3a13681985ea6cd032018292ffb30bbc,8634ecf96bfb8450dd73fd6596ec4f3c,-12.0,En avance,0,3.0,0
3a14902fe49e78ba34c126ecda8593c5,35d71bd32993bd9959f7eefe1a5a0f4a,1.0,1-5j retard,1,5.0,0
3a14c1c15d664589b4b5fa4a5b458c0a,4d12305ed1d71e4e1dece5e358a92d15,-16.0,En avance,0,5.0,0
3a14c9322928ad049cec3d377a3b8394,c65ca254bd0c624c11dd60d92955c989,-18.0,En avance,0,5.0,0
3a1702d4226eed2058871760d94c99a2,0775e96080c552251cd76472d32e0c83,-10.0,En avance,0,5.0,0
3a1843bdfa85949a0b09bae81235709d,8ac9d647425b62394b980e70f7d80d6b,-1.0,À temps,0,4.0,0
3a1a5bba121ea1fc98060d58d3c812de,30fe274ae9909568c501af6539d4306f,-10.0,En avance,0,4.0,0
3a1aed3a4ca113b4909b06889ecba01b,03467d8a7741a3737d4e3ae45ebba94c,-6.0,En avance,0,5.0,0
3a1b0c746dc57e1aea6a3125fc147ccb,13ca8b0d0c4f16e99ce917e1ffc06622,-9.0,En avance,0,4.0,0
3a1b96376a45fa28e4f746ebae3a8f52,0cae0419c5938004fa8b8dba302552d1,-14.0,En avance,0,5.0,0
3a1c15917afe0356607d2b4c547f74ed,044e7b17d9488e54fc8417df5289f503,-21.0,En avance,0,5.0,0
3a1ca631d83d014f6e5f8243b0b0f6b1,0ef7129ab98149bcbd4aadde9ba093d9,-9.0,En avance,0,3.0,0
3a1cb069eb14fa7d08b9aa295c62e397,9ea6398b10d10c356659219b846d13f1,-19.0,En avance,0,5.0,0
3a1cfe3d5de2dab1db203bb8efb9d553,e162ac83d9cf1ba96526e4cc7dc3e6b1,-6.0,En avance,0,5.0,0
3a1d9094ec0e55800abf82984483479b,a96994cc8ff50d8980c6f69f62f4bba7,-19.0,En avance,0,5.0,0
3a1e94e3308e45730624bfb5c0b3bdd3,a5bb5fa7247f09fa0a4f28ee69aa6dc6,-9.0,En avance,0,5.0,0
3a205021b542565ebf170c0ec55783d9,53be479f3b3486d26abed234b365a359,-9.0,En avance,0,4.0,0
3a20fad1f940060ddb61e60bc002117a,98d93ed6312bbdb0b2d69a889938ed6a,-16.0,En avance,0,1.0,0
3a228c0c0ec37c3c8f7a061d711eb1c3,3f4962fa52ddc4ab0d5a20355623cae2,-16.0,En avance,0,5.0,0
3a242c009822457ab6b5a4f9a47c5b9c,7774c3eec02b65eb352e0847cca6b9d5,-1.0,À temps,0,2.0,0
3a25052c7420cdc16ebe4b549519d8ee,8febb29840d98fdfb4f00b2b26e4000c,-10.0,En avance,0,5.0,0
3a2521ce6d2dddd8318742808daf2a51,0c6f709251c3df262aeb79458ad96a1d,-4.0,En avance,0,1.0,0
3a256582ad7ba09573c9208a4d141c1e,1c9383e11b19c66a7655bf8a31dd0ad3,-14.0,En avance,0,5.0,0
3a25d96d18de69b1f8e5b49ba4b5d05e,652e395eca81cbe843ef95202a101cf0,-4.0,En avance,0,1.0,0
3a2681b8e4c9f2171aaade5d578f2cb7,f771f4b3d070d0621bf89b9b66dbe8f1,-13.0,En avance,0,3.0,1
3a26cc5a9f4349a713ef0679141894b9,499062ee7ee19172573b081758302721,-19.0,En avance,0,4.0,0
3a27aeed5e91687035a9f1c174ab7e81,7fa29c5dbd1f9eec7b00227f5c389220,-11.0,En avance,0,2.0,0
3a2835415d2044aacd694c63bf31e5e8,db7f637a76e327e531bc84d186cc4f6a,-6.0,En avance,0,5.0,0
3a29cda12157020d535870b102af05a9,ce3b8f352671b03850de8e62f083d617,-6.0,En avance,0,4.0,0
3a29d9f6fb5aef9e5ecbf04e28540215,fa620a3fb2d707b450b33dfb77ddb3a4,-7.0,En avance,0,4.0,0
3a2b0491632d0fec093918658b12509f,da29ecf90246ba3404fab5ad9febafac,-5.0,En avance,0,5.0,0
3a2b1efd95b06dcf7ff5b04c1795e6a1,1facabb49e0b903e2d7ff337eddbeda5,-16.0,En avance,0,5.0,0
3a2d236fc85fdf338f179ca0cd725433,6fb3c0067e08ce7dfcdb62ebce42bb71,-16.0,En avance,0,5.0,1
3a2d6a780f9229755e1da6f1e320fa08,a3a97bc6e236d5351537c8f466c34dad,-5.0,En avance,0,3.0,0
3a2dd9ed30322ef11af9f31f8bbd498c,49e9e78cdbec6c106e1958234d752ce4,-9.0,En avance,0,5.0,0
3a2ee2dd9846be1336b673162b178b6b,8020de83277d40d6ed1bc2f2e0ae8a1e,-4.0,En avance,0,5.0,0
3a2efb503fe6b768a1eeca1b3b625186,5790dbdc91eb7734cb388aff90dae5ec,-9.0,En avance,0,5.0,0
3a2f0f539c7d4b0abdf37c3ae960264f,1149d72adba9246665c80103bd7011c5,-9.0,En avance,0,4.0,0
3a327d1b4ecddb57e1ab6b46a626edf7,1a5c3dad7f8ccf75ce213a3726a25af2,-7.0,En avance,0,1.0,0
3a32c0e1784abf31ae69b4cc3d17a7a5,e48bb443eafd409648c33de1ad435eb8,-16.0,En avance,0,5.0,0
3a35072545922212963fb3df6ca15042,3b6521c57fb29190883e68aaccc86cde,-20.0,En avance,0,2.0,0
3a359d463b5a79614f9206ec5e38b434,68993f27a34bd02e3b2c2ebb5c41b9ec,-15.0,En avance,0,2.0,0
3a3820686adb2b0db7825eff823c51f1,c56d2279b4db3e7028c3d647e709cee9,-18.0,En avance,0,1.0,0
3a38c5469df621ba4fa026396ff4ce3d,99e4c7eebc4e218f0ef4729921038c19,5.0,1-5j retard,1,1.0,0
3a38d5fe04391bba71a05db868f1229a,65c599e3998c4243f4e62affbf5bcdd7,-19.0,En avance,0,5.0,0
3a39827c3cc7d748d1c32909273f7e7b,159d78305b59e6a845e515f3a9e3f02f,-13.0,En avance,0,5.0,0
3a39a225ba6f55523074cc509fd3d4b6,40397c42ea8f390af9afe9cc02cb2fdd,-12.0,En avance,0,2.0,0
3a39beec85b79335793f32c2a2b8b944,3a94d54e3301d9e4da748ee3766e0585,-14.0,En avance,0,5.0,0
3a3ab7d805010ef6a94e89de7adbfe1a,95e6954a7dcbdd1a6efe5fd1ce397ba0,-16.0,En avance,0,5.0,0
3a3ace693780a5b06fbe2f94d91c06d6,7b3950b933fe73d96ce4359a1caf38ea,-44.0,En avance,0,4.0,0
3a3b3079c481f75342ad194a36272e89,dbc9ee70287772e4f094f39843a6b99e,-16.0,En avance,0,5.0,0
3a3b40b98ddd1bdfda2e37add94ab5b5,c206a65ab93069f7a79c0ac5f4512e02,-8.0,En avance,0,5.0,0
3a3bc19c5497540f4c87e8abc4b592f3,ccc1002577e950545f551f79bd3cf01c,-24.0,En avance,0,1.0,0
3a3bf14f1678d2dbfb886a2dc94331d2,297b78c63260d89009ce4a807842a5c0,-6.0,En avance,0,5.0,0
3a3c380a436aaa6ba50d8f56508fbd00,c663dda98ce9577e802b009d257edeae,-14.0,En avance,0,5.0,0
3a3c4efd9d7b18393b6d774b9fc5a0da,02e15a348e5f7ae74cd23e7904095aee,-13.0,En avance,0,5.0,0
3a3c8b98935efb3e89ae715d83862cfd,25c67de908372a479b4e6fffa2caa7e5,-21.0,En avance,0,4.0,0
3a3cb373edfed9973ae634f8ef6084ed,2c453858db792dfba1340601d2814b28,-15.0,En avance,0,4.0,0
3a3db2abdf63385806afc0172cf7e6d0,c9f32c5ccea32c0fa95474e83d8f321e,-9.0,En avance,0,5.0,0
3a3de82351020a20e58a29338b9ef25f,f1e8643379e102eb64bc8ed6989a2ec7,-6.0,En avance,0,5.0,0
3a3e10ae1563dd46b0b43899094da4d5,09c8e8de8792915ab68564b4420f246f,-14.0,En avance,0,5.0,0
3a3e48040eada9f191d9cf503c167f9c,605b7b4cb3154a3b313acb10f1f0f6cd,-9.0,En avance,0,5.0,0
3a3e6f90946944d654b42e6d3c3e9a9d,f7d17bafe7c67afef77b8a96ad5abfd3,-12.0,En avance,0,5.0,0
3a4061148f13c4e70eb7f6047a8b01a2,cd0d42e029e3b56ba5f53f6c59e5541b,18.0,>15j retard,1,1.0,0
3a4062ae81d86160b62dc5049223e978,9052568e67f195d6a8c6cd878d3eba7a,-15.0,En avance,0,5.0,0
3a40c20f9cad0f453dce78648a2e22f3,c76aedd9fd59ea0c51535fd72fe97d9a,-15.0,En avance,0,3.0,0
3a40c413227f0a751269c791410bc0ff,9c9579e034d68cb04baf60a509029827,-12.0,En avance,0,4.0,0
3a410d8f6209fe24eb8e1b3feb1fdbf5,29c8471e22b812817dc9d933a3690694,-27.0,En avance,0,4.0,0
3a41ac64aa715256d81e129f02b451bf,108f58a6439933a88e7950ee7b46ec11,-19.0,En avance,0,5.0,1
3a432040f71c62080e08b21afebc370a,c455e8ff84c22c9e3b3e1f5c8c8ef95c,-25.0,En avance,0,5.0,0
3a43af6775cec872d9a3c80707eb3336,ecc4c3f49c7e63c6fc8b2036fd78a185,-16.0,En avance,0,5.0,1
3a43f306607630fc72fd89865479b14a,942ca92b6dd15a40d979cc95c6b8c761,-13.0,En avance,0,4.0,0
3a4440ee39220ea853142c7f29fc93a0,7f67aa0d55e12f8edd5ad5d2207e9504,-41.0,En avance,0,5.0,0
3a483ec87e7ce44accd53f7b1fc68659,873b10344643e4206c7f04cd54a1fa72,-6.0,En avance,0,2.0,0
3a490364604f6817e258f127c19eec63,de3bee1ce2ff36750efc09a389ea029e,-24.0,En avance,0,5.0,0
3a491736a2fbff5a3f8cf9acb27ebecd,802d0f108d32ef094401c8cd4e965680,-7.0,En avance,0,5.0,0
3a4924330759a187dda85d9e9780ab22,3b54c56c2a6be822cfdd5a7eff24add0,7.0,6-15j retard,1,1.0,0
3a49cbfa495b1a84489156479f1dac0b,4620a3e6219c6eea7771a93168745a25,-4.0,En avance,0,1.0,0
3a4acf4c4c97cc25075d29f8d29f405b,f2b250d8c9c73b5b3e16e64e8448c3d2,-12.0,En avance,0,5.0,1
3a4b5e843a09cdf9127f43e157966016,5b19cc30f1a0a44439a744db5c2cc979,-2.0,À temps,0,5.0,0
3a4b76e1cc7d5fa520196e28754f1f6e,ea5f0ecb07aab01d50c4a3089bb010c7,-21.0,En avance,0,5.0,0
3a4bb6937b0819e7747cdd7898af4b85,82092e4ea665844f6f8991dbab00104d,-9.0,En avance,0,5.0,0
3a4bc325c4db4896589829d7958704c1,57ab8147bbaaee1cb90625da032adc65,-10.0,En avance,0,5.0,0
3a4c7c507f9f3263f050feb1c082e8ae,565073e67c654be3a7e7fe0e10e36629,-14.0,En avance,0,5.0,0
3a4da0e9212bad03a4258e25895cb237,317cb7f3391660e97cfeaa2ca5927df0,-18.0,En avance,0,3.0,0
3a4e81aa3579f223320a3b7042746cf9,60b9132c2fd47eb78c1bcf2a3a621ea8,-5.0,En avance,0,5.0,0
3a4f4384f7eb8a1b73bd5d0ff73cf463,c47daad9ca0c3eb7d59ae53bef0e9741,-5.0,En avance,0,5.0,0
3a4f5d794447ef719ca0e2f79613756d,c5c12589bf677aed3a0747d7c35b7c06,-8.0,En avance,0,3.0,0
3a4fa8b418f3f8a73007fc9190ed9a0a,14e80781ddd70466c4f4250a2e905a6c,-18.0,En avance,0,5.0,0
3a5000ef81fd13a47220d0e2be38670b,040a7d867d3a82c3dbe047e96515bd09,-14.0,En avance,0,4.0,0
3a50260990258c04dfa14e6f9d74533b,cdbf4152d2857c30e94f8e15e0dc9914,-5.0,En avance,0,4.0,0
3a502a4d1e63887120fdc3b323224d70,0fa425ec819100fb29a4838e37e5d27e,-11.0,En avance,0,2.0,1
3a5043db9792c257505acee177400c5f,75782ab140cfc2ce9f07f0b6390e32c2,-8.0,En avance,0,5.0,0
3a50452c8f7d9cf9f50633cead7e3c9b,61169b5b065635c60de8c284ff59474f,-20.0,En avance,0,5.0,0
3a504dd3fee630743e2da44bec820150,4f6ffbfd74a55bd9bac8c39ea1e0b48c,-12.0,En avance,0,5.0,0
3a51663803fd832d4dc71eda8143d88a,fb98d749a39a0e47d64ec1e9cf90bb10,-1.0,À temps,0,4.0,0
3a51803cc0d012c3b5dc8b7528cb05f7,128e10d95713541c87cd1a2e48201934,-10.0,En avance,0,4.0,0
3a524315e7efeeb4fe2404c3a694b270,ce8394168b0c05b03e738537fbb29d2a,-5.0,En avance,0,5.0,0
3a52bcffd7c61ceddbe72f54df9cec5b,033cec9a46b0dd28fc10c800f9f3d878,-7.0,En avance,0,4.0,0
3a537ad954f862d23c4f6a90066ae37e,f15c4b4b43ba09c074b6eddcf72a902e,-8.0,En avance,0,5.0,0
3a54210c5b36993ea99843080fb82540,d0bfc2beba8af659a7585f0f48efde83,-7.0,En avance,0,,0
3a549cd879a78f4e306e3b3a61e81099,5a93cebb38f427b7931b20739631c9fa,-12.0,En avance,0,5.0,0
3a54b74d74d5830855a03bbf6edbd70f,01bb5b3cb7df4da98ea2214d083784c4,-6.0,En avance,0,5.0,0
3a54e2381195debdc5852a59f27086ad,905abf7e67aedee76e5974a22bcef8cd,-11.0,En avance,0,1.0,0
3a5502b9589abfb6ec6372cc64b0cea3,5366d1bcf7e5ea4eee3743562bb39aa4,-15.0,En avance,0,5.0,0
3a5637533760619eb56a39f880797af2,43c1be92476a64a1b407df92c9a8c903,-13.0,En avance,0,3.0,0
3a56452dccc454b0a79012761fc871d3,efdd6716d5125862a11d4e354bd4ec3c,-14.0,En avance,0,5.0,0
3a57500549c18c151a122ca04263a0ac,f9ea74a0ba3d0e01f8f3a2c98bb35b9b,-15.0,En avance,0,2.0,0
3a57faa672c7755b29694a9feffcc5fa,90f94ceb94e0651a95abaccfaf7d8fc5,-10.0,En avance,0,4.0,0
3a5888f2fd8611a6beac0550889dce6f,8cff0b9c9223d214d619f483f51b8979,-16.0,En avance,0,5.0,0
3a59ed7823b38fbcaabf7e11c25aa95c,f48002abf6b605f05930183c385a0394,-16.0,En avance,0,5.0,0
3a5a1fe34d37557c449cff4e4e800718,415b65a24b958bc64f9c3f8c1a7aef29,-13.0,En avance,0,3.0,0
3a5a2a6b6641daad335f911a79a3297d,9a503487f2a2141cfc220d61e43bd938,0.0,À temps,0,5.0,0
3a5a79efb563dc2615fa9f92706c8133,0b9b1c5bbb14862e0e96660280048b04,-22.0,En avance,0,4.0,0
3a5ac2fe3fc9ca6bef86d5f761d85978,875e51f9d6e1c16b9c8efd34fce58b13,-8.0,En avance,0,5.0,0
3a5ac54f9599ce8fc7bc6274dd9b6320,b843ecf0468cd0f373c436effbd6f37f,-18.0,En avance,0,5.0,0
3a5af37b62b6d963e8813dbac7763416,6b63a86619f7d34ada48e141f2b568f1,-18.0,En avance,0,5.0,0
3a5b0d10ee72cefb504df217532a4e6a,ec7c6bfed4adf361322a0b6d6e5bfc51,-15.0,En avance,0,5.0,1
3a5b9543750c3343120311a8bec88597,63f614943d491bc768817b14c55d348c,-12.0,En avance,0,1.0,0
3a5bf02296df646f02cc7eb85ca65fb5,c77109162c3bc4ba159fa1e641f143a8,-5.0,En avance,0,5.0,0
3a5c6764d38b31f64bb08eeaae201df3,5c4e2e5f4cf06bd28d6020ea2afc884b,7.0,6-15j retard,1,1.0,0
3a5c7f0a36d613a96a3cef05fc890ae1,02680f764ca402aabbb86572ed2731ef,-19.0,En avance,0,3.0,0
3a5e187267ab22976608fffc86276c44,d2783b3ae3458b44a4ab7cc0169bbde6,-6.0,En avance,0,4.0,0
3a61131176101fac45ce3634e5a9a94f,63c5f492ab4ee6c249acbb4cff61ae3f,-28.0,En avance,0,1.0,0
3a6130b1b5ce0172f5ef08111138f8e3,6bc3c767bc73e1e4e1ba0670c3d90397,18.0,>15j retard,1,1.0,0
3a614e2c3bbeb8769ff7b4aaba6cfee0,f05c1aa49a54cd865ee8ac61c2b15473,-11.0,En avance,0,5.0,0
3a6151e0327e88108e535009c5ec9912,db666cbae1499f226a7759852cbd0e69,-16.0,En avance,0,5.0,0
3a6179e33b41aef79c76c59a5cf79859,5b7a9a3c182d3c773dfd622600c5d0a8,-21.0,En avance,0,3.0,0
3a619e8f1ea6373c75ad340b57acd1ab,89369c30d40142dde7d12c55b1c67bdb,-12.0,En avance,0,5.0,0
3a62a4803c77457a96c996a9db36a662,1237d70df58d4f9a8bd929b9943f9b8a,29.0,>15j retard,1,,0
3a62bc7790ef04326e7016b2d3471130,44bdc4b28df8782f4190e4abfcc8cc5e,-25.0,En avance,0,5.0,0
3a62daf401b9dece811f8c31e0d01b43,cd725c256dd60e25a721e1fe8cccdaa6,-14.0,En avance,0,4.0,0
3a63a5e2370ffc12b188cc3d62fb3cb3,7298c59b5da4477e170e4559e3f13153,-14.0,En avance,0,5.0,0
3a63f43ded99604ffb13a0c25579bb2b,da6e14bf496bcc88c9a7e04053030e11,-15.0,En avance,0,5.0,0
3a649b3c6b379a427fa6f4a5f646a43d,5dc05f32211efb743fde17f226adfb6b,1.0,1-5j retard,1,4.0,0
3a653a41f6f9fc3d2a113cf8398680e8,47770eb9100c2d0c44946d9cf07ec65d,-18.0,En avance,0,5.0,0
3a65a0b7fc255e67261cca1112bc3c1c,38fd57a781f31c3c00a012db1e52f6fa,-10.0,En avance,0,5.0,0
3a65bbea5554e3fc6f568a2526d2bfac,0ac1d3244719cbbfbc0574631fb0186e,9.0,6-15j retard,1,1.0,0
3a65f474095c204f29f063b60d5b1ced,f59ede2da7d659b1ead8da6a44181e25,-14.0,En avance,0,5.0,0
3a666ab6b288039417ba4ad2ce43f232,5eca045fa695f7cf941f1c96d8a96a78,-35.0,En avance,0,4.0,0
3a66a10ff67722d7781250b228f01202,d3dbb7cf981cc1ab19fbe5e22afbfcf9,-6.0,En avance,0,4.0,0
3a68b7cd870be17efad7bf925fc1ea79,de2076727d0a51dfe4889b9cf85198e6,-13.0,En avance,0,5.0,0
3a690d57ffe6162386eade1f0ee685d9,39fdb37dae517d0d4185d590337aff82,-10.0,En avance,0,4.0,0
3a69e1826b490a9a1253e94e511feb11,0b36b5725c37564b933ec5845f63b635,-23.0,En avance,0,5.0,0
3a6a0f7f02ef1ef2125f6e17f2544bb0,449701a6fe005e6ccd257c9096e85b3f,-11.0,En avance,0,5.0,0
3a6bdbb79e6f1c8a32976584c0bfd5a3,c5ddf6be2ae50588b29222f7b1fd84aa,-16.0,En avance,0,5.0,0
3a6c53390e92fe5289fdbc6ef6f07d3f,2728f05b0714bfb8af3dc31e0abf0901,-11.0,En avance,0,3.0,0
3a6cf3e8604476215f93fc0507517d50,7c9c41b594f953926e7f525c62f69ee9,4.0,1-5j retard,1,3.0,0
3a6d375b75e942ee6cee234f3268f1ba,c9d79a65d54550450dac1a0a08b71956,-17.0,En avance,0,5.0,0
3a6de17201bd68a1fca5da3603f90eb6,dc15d43ae100ecc5bac78d9e974af643,-3.0,En avance,0,5.0,0
3a6eb165465f32fcad81b015568216b5,aba40f06818d2d5bd3590b335352fd3f,-8.0,En avance,0,4.0,0
3a6eb610e4b56c5eb29eed04efd0530c,4908721d56a113679fe934dfce599add,6.0,6-15j retard,1,3.0,0
3a6f4c64f350df93814cc76c9ccaca28,a404ea50be6a196526edbedda3d1d083,-27.0,En avance,0,5.0,0
3a7160ec56047ea4b953718fec30b46d,ca1e3df727868ef1138ae5de78a1f611,-19.0,En avance,0,5.0,0
3a72453c8e598485547faee4d5a8ce22,710f37eedfb2fb87e94a613ba119a086,-26.0,En avance,0,5.0,0
3a73ce6fc3b392e1ca609b5548418c36,d1bf58d8a4537bcae92031dc9506b0d1,-11.0,En avance,0,5.0,1
3a74b8f2bb21642f3d1a27e612ce0856,58f999d3fc97ccaa6ce17d0488658cb5,-21.0,En avance,0,5.0,0
3a75fe04b67f463a4cbb5cd665321cc6,d9f834b712ac280bbbbcd7a3114c240c,-13.0,En avance,0,1.0,0
3a772b14225bb3b60b36e02ed4bf57b9,5213c9e107ccd1c4753c20f7be696c49,-2.0,À temps,0,4.0,0
3a776a3c70e40184d61c0ffb598203b7,b5855f3b4fcb6687d1c662ddf8ca7219,-15.0,En avance,0,5.0,0
3a78549a86b2868dea4bea2d1d95a513,50b12be3bc56611c2bfcc398100bc07b,-18.0,En avance,0,4.0,0
3a793b89f7683a13d4e1f2cb87844829,4792d1ecf41afb08745855d6ae845d90,-18.0,En avance,0,3.0,0
3a79deb2ed11b1ef86c4f8bf08c51caa,2abc183ed563bc04debbc0e9cd90c220,-13.0,En avance,0,5.0,0
3a7a49bbcdcac2e84d2d9bc962094fcf,1a8c264f168671d7d308cfbad9e54a97,-14.0,En avance,0,5.0,0
3a7cd7a84b2e29111bc2b3ce814d74a7,ee042330f80b0d87dd274c9f9b29a46b,-14.0,En avance,0,4.0,0
3a7e31f18c7b6d5c707d68cc3acf4e6e,b22cc8e3b1816483e416ad127720fc76,-22.0,En avance,0,5.0,0
3a7eda76f0c7ac59d5d62dac7f3446b8,8c49dc4a643a15ef1db44391d2034366,-18.0,En avance,0,5.0,0
3a7f403cdc24c85b29a4604b178290b3,2a9e0eee7fd2324567845d0e4fb70efe,-4.0,En avance,0,5.0,0
3a800c5ad58bea31bff74a3c0a958e74,431972e171f9b767542aa3accd8024b6,-9.0,En avance,0,5.0,0
3a811ceb8ca7e789b007aa8177aacb3f,bb3728fa34a2d05bb2bd04df7dad8418,14.0,6-15j retard,1,1.0,0
3a824266ae6ffea50aaff58c9e675f81,c3f2036b1de806c740a50b53bc3255dd,-11.0,En avance,0,5.0,0
